gene	positivePosteriorProb	negativePosteriorProb	FDR
METAP2	0.019312999295171	0.0512217648019292	0.781402052806327
MET	0.0303438521823689	0.096343341260252	0.646520934111127
MGAM	0.0323115452081893	0.267596461913153	0.352585221201806
MGAT1	0.018449094493617	0.0661987896937322	0.773496859842028
MGST1	0.0181131899791042	0.0534868525300677	0.780918876105904
MGST2	0.0272155587959969	0.0849566610555875	0.691237645494153
MGST3	0.0217887667299609	0.0717007380905889	0.752389526228169
MINK1	0.0508167968711053	0.490791285349354	0.142538672550754
MINPP1	0.095637322929959	0.228388093393512	0.321344789500495
MKNK1	0.0277640197493071	0.0885792701601764	0.677503146174116
MKNK2	0.0242537914928334	0.311575631619102	0.309065569847865
MLKL	0.037624853497203	0.163953550428288	0.490411306643338
MMAA	0.0303689557117519	0.128596434479221	0.570745992244985
MMAB	0.0265836271135299	0.0762335101701849	0.720897984416699
MMACHC	0.0257257136511291	0.063200644700756	0.765155333539112
MME	0.0250186277652111	0.060613755517632	0.771869934227747
MMP10	0.0314381115720047	0.142055956364874	0.540315741000878
MMP11	0.0310870668663045	0.110068256938611	0.609713502623319
MMP12	0.02552559725559	0.0608573336572036	0.770670572534173
MMP13	0.0260594982797254	0.0671596374093707	0.753219725281479
MMP16	0.0255507583872317	0.0609431477732479	0.7705297283275
MMP17	0.0331855560593884	0.15555996440906	0.513308932586179
MMP19	0.0290788417904058	0.0867597825505868	0.679235378063441
MMP1	0.0265043612032347	0.0695639211044562	0.743619102769428
MMP20	0.025918482182491	0.0666482253826183	0.75519161142545
MMP21	0.0263576483980517	0.0721857379200541	0.735102064090523
MMP24	0.0275400025780912	0.0887051682740125	0.677901254321421
MMP25	0.0263725120327965	0.0715617071596898	0.73733202353728
MMP26	0.0244710456351649	0.0764396143538959	0.727344391320518
MMP27	0.0300804041799575	0.118834434245215	0.59261956757179
MMP28	0.0354864042894452	0.302815038727595	0.305069558420234
MMP3	0.0290645969831734	0.124864019616981	0.581934559418176
MMP7	0.0326224059430191	0.145343914316829	0.532116422380523
MMP8	0.027441558313721	0.0819918947782438	0.699506864088812
MOCOS	0.025337879436443	0.0590811412277397	0.773848431868002
MOK	0.0261258359312412	0.0670593885458949	0.753365450490661
MOS	0.0335376948590766	0.21887641084718	0.416630289193416
MPRIP	0.0279991658549799	0.0886506515861637	0.676552327513745
MR1	0.0271347128243434	0.0834639344135523	0.6959583097083
MS4A1	0.0186189931763313	0.0408267829794283	0.786438849192887
MS4A2	0.0297317153854911	0.111809032931809	0.60910389766034
MSRA	0.0258860663878428	0.0661054109805073	0.756842228105063
MST1R	0.0266451304464092	0.0745349470109523	0.726463959560261
MST4	0.0280737510302252	0.0935652969128941	0.661143416759277
MTAP	0.0276666717582908	0.0868505828766366	0.683719628470903
MTFMT	0.0270148002637268	0.083220889884892	0.696956249642873
MTHFD2	0.0324508340782441	0.152662618119067	0.518893803036938
MTM1	0.0275261526340282	0.0877108516006691	0.681401859543412
MTMR10	0.0271073158041962	0.0791761485455191	0.709735230853831
MTMR11	0.032854458575832	0.0818559499077954	0.683150380422551
MTMR12	0.0259089118833815	0.0641375461398173	0.762328683752052
MTMR14	0.0257545385281789	0.0643906249620634	0.762020203576111
MTMR1	0.0193911089793361	0.0490365625183909	0.782368918692236
MTMR2	0.026634232396478	0.0713848311274242	0.737028984047118
MTMR3	0.0432538540745714	0.214724578759709	0.408383279370797
MTMR4	0.0261589929996248	0.068685078691154	0.747722597686331
MTMR6	0.032405757963853	0.110070586975125	0.606352399791804
MTMR7	0.0323453982503521	0.156633110212884	0.512825556526056
MTMR8	0.0259392281513835	0.065851081198406	0.75735487150198
MTMR9	0.383881841552091	0.926291863282786	0
MTNR1A	0.0264896190140395	0.0737409829415949	0.729364804422897
MTNR1B	0.0264657378796369	0.0743235280333846	0.727710349069625
MTOR	0.0318185961249048	0.325307378814012	0.287485803132646
MTRR	0.0284918259441667	0.103665620563361	0.63204289531481
MTR	0.0270562842487884	0.0754549830382239	0.722196922272912
MTTP	0.065461624893185	0.436153200521842	0.167046711802315
MUC2	0.0297723794740602	0.0904397462646865	0.665058053686829
MURC	0.0290284474093915	0.125810424929854	0.57995796097418
MUSK	0.0264485930659063	0.0734270953793876	0.730730762292695
MUT	0.0263630366111021	0.0706244193482885	0.740479103773777
MVK	0.0293066338686692	0.13483131260497	0.558676113043831
MYH14	0.0190511136715504	0.0561220480297506	0.779221290100194
MYH7	0.0290336878181845	0.108111142490016	0.618788212240906
MYL12A	0.024735432251314	0.116675932903214	0.609347973801098
MYL6B	0.0237245678338348	0.0648440009203351	0.766004465562703
MYLK2	0.0282266039593124	0.0863889663881905	0.683435332341804
MYLK3	0.0257740852388946	0.0643879193051199	0.761942910021519
MYLK4	0.0254132079704075	0.0593709390222611	0.773232363743323
MYLK	0.0221939532675351	0.0815280988524208	0.717988851676428
MYO1D	0.0260919143976214	0.0658197737377777	0.757040631220758
MYO3A	0.027289038655651	0.0812711407879798	0.702204032439033
MYO3B	0.0267119460853441	0.0733686062269924	0.729832651044151
NADK	0.0176802951404834	0.0497769862072374	0.782958678055094
NADSYN1	0.0273574913852625	0.0800191961423852	0.706053566115031
NAGA	0.0264232253452445	0.0699643384756459	0.742724825167206
NAGK	0.0256689379283478	0.0629148721388832	0.76596219215766
NAGLU	0.0262716867110476	0.0680864781457511	0.749537314041237
NAGPA	0.780103769551992	0.98714654682522	0
NAGS	0.134628778117932	0.304104190897242	0.219188117731395
NAPB	0.0291311946614612	0.0846355036788961	0.686178868588803
NARS2	0.0211763052103375	0.0822185954739962	0.719134640112033
NARS	0.0198943000915029	0.0510809956717684	0.781160429975986
NCAN	0.026903774621658	0.0799126410976099	0.708024908923334
NCOA5	0.0286809773598781	0.0965119981848646	0.651062749313902
NDST1	0.0256264003044217	0.0629210626319329	0.766046720366969
NDUFA10	0.027637918739689	0.0914947800579083	0.668615192212167
NDUFA11	0.0279579731843274	0.098012765547644	0.648655532594474
NDUFA12	0.0260230108893312	0.0666220271228249	0.754893742235034
NDUFA1	0.0469919465037794	0.427430964819378	0.191315588142424
NDUFA2	0.0355218086432792	0.16231171656221	0.495884891789276
NDUFA4L2	0.0205412747933047	0.0573355175811789	0.777859899333102
NDUFA5	0.0263301251002169	0.0690281388592092	0.74597665830687
NDUFA6	0.0276036067551615	0.0859846803322637	0.686641533587082
NDUFA7	0.0273154351481503	0.0932979252464781	0.66392377764492
NDUFA8	0.0286054561130193	0.0944221823275654	0.656727682747462
NDUFA9	0.0300880038752066	0.102813838513476	0.63031714947557
NDUFAB1	0.0271806228117039	0.0803073503090257	0.705623688805301
NDUFB10	0.0276173397878103	0.0822295881087036	0.698238668384761
NDUFB1	0.0405317344255567	0.120214577285323	0.566761941445543
NDUFB3	0.0199924195543358	0.0426678086875198	0.785294658456611
NDUFB4	0.0269326640820337	0.0750655383890381	0.723908632907002
NDUFB5	0.0478064015717097	0.134224631973772	0.523879623861729
NDUFB6	0.0274888512077251	0.075119858855709	0.721675993045701
NDUFB7	0.0259769932432113	0.0658112602026439	0.757366490176892
NDUFB9	0.0388378269512363	0.170179099378247	0.479386805842018
NDUFC1	0.0176259231721518	0.0509910669731093	0.782281833710715
NDUFC2	0.0273116461426252	0.0786869525868631	0.710729886088773
NDUFS1	0.0196931029416115	0.0538411316194206	0.780079244501682
NDUFS2	0.0223003866172653	0.0757275029498633	0.737000073632799
NDUFS3	0.0264125262205263	0.072066799426189	0.735352423622156
NDUFS4	0.0256595231856941	0.0623889523163221	0.767274158338778
NDUFS5	0.0273673361303769	0.0841947584173035	0.693131384541938
NDUFS6	0.0279374482953761	0.0961020127925781	0.653819527443518
NDUFS8	0.0330369005981637	0.155041926377139	0.514478062552125
NDUFV1	0.0281648413486373	0.0869823441354636	0.681594699675249
NDUFV2	0.0273450830709636	0.0809950794348599	0.702908485776469
NDUFV3	0.0257125675265645	0.0626152825027136	0.766520799146169
NEDD8-MDP1	0.348475569597389	0.915437025703582	0
NEK10	0.0272445194608372	0.0831888927817046	0.696426490982901
NEK11	0.0167299117386786	0.0368478204787738	0.787402458505541
NEK1	0.0268306025343773	0.0769336205749682	0.717814143927353
NEK2	0.026070415402081	0.0687448555905548	0.747787119596834
NEK3	0.0188683249106054	0.0434460721241385	0.78543972456538
NEK4	0.0271545841890644	0.0832097776075737	0.696638682991328
NEK5	0.0263859595265508	0.0715681003375676	0.737231117301372
NEK6	0.0182768897763691	0.0553596644548871	0.780002093462687
NEK7	0.0254617959871479	0.0601495774513982	0.771909682746365
NEK8	0.0265913264652583	0.0755458352479706	0.723446102091399
NEK9	0.0264455403527517	0.0736892535832319	0.72958339743028
NEU1	0.0309833364878308	0.088420007500204	0.66778250425867
NEU2	0.0263677090864421	0.0720245058354561	0.735734057135045
NFE2L1	0.362638829424975	0.203635965998012	0.127305382937421
NFS1	0.0320087411827214	0.194165439273705	0.45332156999504
NGB	0.090587635852109	0.151890255855088	0.429336271983934
NGF	0.0283684766703434	0.100792969822509	0.639912211032421
NHP2L1	0.013575155785349	0.0363378302316908	0.787593767705396
NID1	0.0269045829297623	0.0785475055279008	0.712434574494147
NIM1	0.0198168943695166	0.0546998575231764	0.779597366528316
NISCH	0.02295401441775	0.114137643138388	0.619094337369962
NLK	0.0376769043830408	0.216567593541574	0.41412130368031
NME1	0.025628584898701	0.0621253590260303	0.768021247945762
NME2	0.0255641974085373	0.0612375056491274	0.770004844388242
NME3	0.0269226027614672	0.0780478928049323	0.713986591457291
NME4	0.0256104317491533	0.0626247497903515	0.766845942562937
NME5	0.0262066470868805	0.0679805231433634	0.750243024972547
NME6	0.0193695986681537	0.0479061511749001	0.783093908583207
NME7	0.028734075985348	0.102136228404379	0.635672888590961
NMNAT1	0.994458715384852	0.672176954933221	0
NMNAT3	0.0265841991422844	0.0754078888723038	0.723991002270081
NMRAL1	0.019232480454235	0.0586963899930879	0.777802004771033
NMT1	0.0258365054042173	0.117709597337581	0.604225633224306
NMT2	0.0264773639775533	0.0709177467820866	0.739130723431564
NNMT	0.0192964431683061	0.0489619669439508	0.782485009947498
NNT	0.0191232949112731	0.0456483630744873	0.784435588893654
NOXO1	0.0190447807424553	0.046478533565199	0.784030331229914
NPC1L1	0.0263993986506758	0.0727502595421741	0.733121252857913
NPPB	0.0365035718479035	0.235824765303837	0.387175585770547
NPR1	0.0291967708359784	0.101709707729465	0.635604591483103
NPR2	0.0296800599824395	0.10157445570105	0.634748239414212
NPR3	0.0214825359530231	0.0618587279693741	0.77509962407363
NPSR1	0.0272897730759866	0.0875754320313596	0.682410970035871
NPY2R	0.0256607651016622	0.0621427214398391	0.767907505760585
NQO1	0.0264143747663513	0.0736706388279619	0.729817092427553
NQO2	0.0253455782047205	0.0582383976790532	0.774867793470939
NR1H2	0.0232205932328092	0.1022611022112	0.650326652427821
NR1H3	0.0269526571729887	0.0752350388809936	0.723313572923666
NR1H4	0.0241701503344494	0.080309411124293	0.715534144143432
NR1I2	0.0258117902867024	0.0638667360722078	0.763182712163039
NR1I3	0.0260127181978831	0.0671053252246589	0.753644075715111
NR3C2	0.0199493708146632	0.0539877515477116	0.779905684893421
NRBP1	0.207003656895095	0.905818121052445	0
NRBP2	0.0428892331824086	0.15696039203593	0.492707184352619
NRGN	0.0258189045911472	0.0651353047978997	0.759717455642188
NRIP1	0.0291030628557334	0.126142530990664	0.578790141121406
NRK	0.0264434671409944	0.0717344047635193	0.736565414768832
NSDHL	0.0283525563105001	0.100403240842194	0.640936608896616
NSF	0.156745110470562	0.392459337993464	0.136988848699956
NT5C2	0.0297023032364995	0.168593408526073	0.495132544217969
NT5C	0.0273464552735469	0.0797513526848957	0.706966370215059
NT5M	0.033711655128439	0.129924582544873	0.560040949743854
NTRK1	0.0260346080840975	0.0679367698451121	0.750818727488622
NTRK2	0.0229249616187205	0.0881356117747585	0.694715140178924
NTRK3	0.0194261063716926	0.0488222247135534	0.782494681235496
NTSR2	0.0270459393060144	0.0797663420965196	0.708044057093931
NUAK1	0.0293482784457282	0.102384689443731	0.633506138936347
NUAK2	0.0264527423336513	0.0714289837735159	0.737519144043344
NUCKS1	0.0421755165676179	0.50926913127278	0.135424567434599
NUDT9	0.0254407132929635	0.059914201019748	0.772365635720261
OAS1	0.025764607318019	0.0631740511653877	0.765112669494566
OAT	0.0275367471869621	0.0924279936825949	0.665963670412994
OAZ2	0.0254064227379747	0.0593130573102648	0.773340205929095
OAZ3	0.025740059725311	0.064284075848632	0.762350678790325
OBSCN	0.0255693828261948	0.0659773873161786	0.758106967183198
ODC1	0.020105478021414	0.0594246064217833	0.777261928419507
OGDH	0.0349388001986963	0.473844663023984	0.162526768179325
OGFOD1	0.612995576239267	0.873442620492116	0
OGFOD2	0.0258567420988482	0.0650634984986673	0.759841917701082
OPLAH	0.198328993816811	0.0951726245815391	0.360765085568733
OPRD1	0.0279456131725081	0.0905801058688828	0.670476076714964
OPRK1	0.0212129095532037	0.0547519397310453	0.778758102624099
OPRL1	0.0211099545260063	0.0656422577096507	0.770095878071325
OPRM1	0.0253836026131322	0.0591781958624839	0.773672775414385
OTC	0.0319172899951353	0.152369414065435	0.520234690552837
OXCT1	0.0269460586367334	0.0783729416587123	0.712710093503739
OXCT2	0.0299959850436434	0.12607540283314	0.577220407111489
OXSR1	0.0288504809466733	0.101085252250674	0.63797602017148
OXTR	0.0256406784699211	0.0627433065517707	0.766405135206732
OXT	0.0261595243477289	0.0694346665082525	0.745223912685606
P2RY12	0.0274892028710276	0.0895815897325924	0.674908176320737
P2RY2	0.0266372854370567	0.0762045820488906	0.720847036192227
P4HA1	0.0287934295631044	0.0833980242852914	0.6911265821058
P4HA2	0.0414697870394497	0.122012630417124	0.560421154375164
P4HB	0.0260799324720259	0.0686145878553506	0.748263184210382
P4HTM	0.0256252997386056	0.0620457558976803	0.76819676125171
PACSIN1	0.020573794338968	0.0715962556513383	0.756338423499911
PACSIN2	0.018159525907223	0.0580968538731597	0.778535928665267
PACSIN3	0.0255758881412247	0.0945230196231082	0.665443062665705
PADI1	0.0254567716566355	0.059489520047592	0.772996683260391
PADI2	0.0302845710397796	0.106996883924037	0.618327715783864
PADI3	0.0269769375181442	0.0830701275289936	0.69763081307513
PADI4	0.0261114625982849	0.068417887496838	0.748978893013801
PADI6	0.0310650717601635	0.128996481351789	0.568065578592541
PAEP	0.0256510552832088	0.0622714986591267	0.767606960011502
PAH	0.0257781832785425	0.0640454805569631	0.762822348935013
PAICS	0.0142677531542773	0.0404314086505817	0.787273104647895
PAK1	0.0258157914123299	0.0639623791442528	0.762931696733039
PAK2	0.0265640648344817	0.0730206160067954	0.731757992888969
PAK3	0.0190317098135201	0.0884866178616066	0.705545342902607
PAK4	0.0843152748619589	0.102499380871771	0.516254812206492
PAK6	0.0197680139562705	0.0547181433309792	0.779626284122207
PAK7	0.0253618319600147	0.0588742639598032	0.774130791500773
PAM	0.0222073413265211	0.0680448865983698	0.761688466292695
PANK1	0.0266821326384916	0.0729000834530781	0.731773243796919
PANK2	0.0203525227201664	0.0523680221581453	0.780426492422379
PANK3	0.0265333556986878	0.0768462086751891	0.719220919984295
PANK4	0.0259744224552335	0.0660010145421993	0.756900624209139
PANX1	0.0258349484296022	0.0657466434679901	0.758014743784462
PAPOLA	0.892613056719768	0.990320831018941	0
PAPSS1	0.0280633610389084	0.0882791182999873	0.67752806812461
PARK7	0.0280520869622387	0.1206895356129	0.593069173872565
PARP15	0.0252342736004076	0.0576363959724415	0.775581318908804
PARS2	0.057279147967398	0.29860173191194	0.289264516744359
PASK	0.0195177661514427	0.050367659653732	0.781701733923755
PBK	0.0289031293973757	0.0969257660529979	0.649121929654549
PCBD1	0.0269489051583057	0.0798812206401855	0.707986601749454
PCCB	0.0274025331751935	0.075526057968826	0.72052377816354
PCK1	0.0292198117076281	0.104062527520352	0.629107515008765
PCMT1	0.0281816677801996	0.0941878888940426	0.658679747326249
PCSK1	0.0280492263885548	0.0909288725924854	0.668882728385637
PCSK2	0.0296895116924736	0.108917010688044	0.614749356091661
PCTP	0.0270287807324616	0.0828457050569156	0.698175932116063
PCYT1A	0.0262749294906431	0.0695031002556957	0.744558561793865
PCYT1B	0.0288095787356693	0.105789434292999	0.625490806666758
PDC	0.0211367716289785	0.0617340511627257	0.77557170026165
PDE10A	0.0259986823947058	0.0672589806446541	0.753061581817546
PDE11A	0.028903502423231	0.10992610727264	0.614118332902103
PDE1B	0.0264987028335672	0.0751383616651392	0.725120913618684
PDE3A	0.0306668885582599	0.138396141505507	0.548652938764339
PDE3B	0.150424436796812	0.195022656987348	0.297714860467374
PDE4B	0.0306669867753839	0.106150497505716	0.619704748272223
PDE4C	0.0167387343256238	0.0455385470170763	0.785449399469706
PDE6G	0.0184919761426163	0.0524723545619178	0.781170096919786
PDE6H	0.0283487894753424	0.113197845679454	0.609063186582132
PDE7A	0.0274933857329816	0.0852681189946353	0.689267340574782
PDE7B	0.0262020556743289	0.0684082715393106	0.748660103986227
PDE8A	0.0193424150163811	0.0495637409516305	0.782185099755303
PDE8B	0.0258340264367024	0.0646368258524338	0.761088225319125
PDE9A	0.0297209255191576	0.105627542320663	0.623833467128777
PDF	0.0318968482013277	0.119046534266378	0.588100581561863
PDGFRA	0.0268318769180087	0.0801545611203135	0.707294683992221
PDGFRB	0.0257526608898142	0.0634627630070927	0.764459626139886
PDHA1	0.0267574125699199	0.0787597669219109	0.712250534848058
PDHA2	0.0254569518774137	0.0600056071900941	0.772177577290192
PDHB	0.0262733543483018	0.0720112974083774	0.736084981294711
PDIK1L	0.0321662116148719	0.22527317095116	0.409348854641199
PDK1	0.025620241966027	0.0622706833235916	0.767700340045343
PDK2	0.0281009300153561	0.0942222069098257	0.658824292086789
PDK3	0.0259381413952739	0.0668545646452	0.75442705045355
PDK4	0.02561975739948	0.0626838362391592	0.76659432919314
PDLIM5	0.0284038869811745	0.0933902994548374	0.660688649996238
PDP1	0.0208193319003527	0.0667013871689474	0.768587882875993
PDP2	0.0271592976788004	0.0802764747589894	0.705877911484246
